Timestamp,PositionX,PositionY,X(V),Y(V),Frequency(Hz),Voltage(V)
2025-04-04 10:08:22.970852,58.9997,37.77585,-1.0630667191e-07,-4.4723154957e-08,1000.000000,0.00114025731
2025-04-04 10:08:22.982540,59.0001,38.0058,-1.0630667191e-07,-4.4723154957e-08,1000.000000,0.00113632756
2025-04-04 10:08:22.994788,59.0001,38.0058,-1.0630667191e-07,-4.4723154957e-08,1000.000000,0.00113632756
2025-04-04 10:08:23.006317,59.0001,38.0058,-1.0227799407e-07,-4.4494271378e-08,1000.000000,0.00113632756
2025-04-04 10:08:23.018039,59.0001,38.0058,-1.0227799407e-07,-4.4494271378e-08,1000.000000,0.00113632756
2025-04-04 10:08:23.029114,59.0001,38.19795,-1.0227799407e-07,-4.4494271378e-08,1000.000000,0.00111228681
2025-04-04 10:08:23.040337,59.0001,38.19795,-1.0227799407e-07,-4.4494271378e-08,1000.000000,0.00111228681
2025-04-04 10:08:23.051415,59.0001,38.19795,-9.9053977465e-08,-3.9587618517e-08,1000.000000,0.00111228681
2025-04-04 10:08:23.062544,59.0001,38.38715,-9.9053977465e-08,-3.9587618517e-08,1000.000000,0.00109267663
2025-04-04 10:08:23.074072,59.0001,38.38715,-9.9053977465e-08,-3.9587618517e-08,1000.000000,0.00109267663
2025-04-04 10:08:23.084616,59.0001,38.38715,-9.9053977465e-08,-3.9587618517e-08,1000.000000,0.00109267663
2025-04-04 10:08:23.095329,59.0001,38.38715,-9.8694570738e-08,-2.3667812599e-08,1000.000000,0.00109267663
2025-04-04 10:08:23.106039,59.0001,38.38715,-9.8694570738e-08,-2.3667812599e-08,1000.000000,0.00109267663
2025-04-04 10:08:23.118905,59.0001,38.62945,-9.8694570738e-08,-2.3667812599e-08,1000.000000,0.00108142678
2025-04-04 10:08:23.129532,59.0001,38.62945,-7.3927047595e-08,-3.7157537047e-09,1000.000000,0.00108142678
2025-04-04 10:08:23.140553,59.0001,38.62945,-7.3927047595e-08,-3.7157537047e-09,1000.000000,0.00108142678
2025-04-04 10:08:23.151378,59.0001,38.75535,-7.3927047595e-08,-3.7157537047e-09,1000.000000,0.0010411662
2025-04-04 10:08:23.161922,59.0001,38.75535,-7.3927047595e-08,-3.7157537047e-09,1000.000000,0.0010411662
2025-04-04 10:08:23.172728,59.0001,38.75535,-7.423281545e-08,1.4666318826e-08,1000.000000,0.0010411662
2025-04-04 10:08:23.186574,59.0001,39.0337,-7.423281545e-08,1.4666318826e-08,1000.000000,0.0010470223
2025-04-04 10:08:23.197621,59.0001,39.0337,-7.423281545e-08,1.4666318826e-08,1000.000000,0.0010470223
2025-04-04 10:08:23.208329,59.0001,39.0337,-7.423281545e-08,1.4666318826e-08,1000.000000,0.0010470223
2025-04-04 10:08:23.219900,59.0001,39.0337,-7.3782210563e-08,3.4314393549e-09,1000.000000,0.0010470223
2025-04-04 10:08:23.231723,59.0001,39.15865,-7.3782210563e-08,3.4314393549e-09,1000.000000,0.00100837983
2025-04-04 10:08:23.243467,59.0001,39.15865,-7.3782210563e-08,3.4314393549e-09,1000.000000,0.00100837983
2025-04-04 10:08:23.254382,59.0001,39.15865,-7.6619983247e-08,-4.5025347895e-09,1000.000000,0.00100837983
2025-04-04 10:08:23.265160,59.00005,39.2828,-7.6619983247e-08,-4.5025347895e-09,1000.000000,0.0010131957
2025-04-04 10:08:23.275827,59.00005,39.2828,-7.6619983247e-08,-4.5025347895e-09,1000.000000,0.0010131957
2025-04-04 10:08:23.286593,59.00005,39.2828,-7.7040198221e-08,-1.2634992608e-08,1000.000000,0.0010131957
2025-04-04 10:08:23.912792,60.00005,37.48895,-1.0479569568e-07,-4.4236777796e-08,1000.000000,0.000971239915
2025-04-04 10:08:23.902201,60.00005,37.78525,-1.0479569568e-07,-4.4236777796e-08,1000.000000,0.000977018968
2025-04-04 10:08:23.891694,60.00005,37.78525,-1.0479569568e-07,-4.4236777796e-08,1000.000000,0.000977018968
2025-04-04 10:08:23.880550,60.00005,37.78525,-1.0479569568e-07,-4.4236777796e-08,1000.000000,0.000977018968
2025-04-04 10:08:23.869844,60.00005,37.78525,-8.5253120119e-08,-3.0934810269e-08,1000.000000,0.000977018968
